att0;att1;att2;IN;OUT
17;29;27;1769;1372
17;29;27;1372;1769
11;26;25;1271;604
11;26;25;604;1271
10;0;17;530;1476
10;0;17;1476;530
23;22;10;506;2347
23;22;10;2347;506
27;11;15;890;2713
27;11;15;2713;890
13;23;21;1727;469
13;23;21;469;1727
12;5;2;1110;2780
12;5;2;2780;1110
8;14;3;93;881
8;14;3;881;93
5;18;17;2988;2313
5;18;17;2313;2988
8;17;28;1185;2411
8;17;28;2411;1185
17;27;15;806;1565
17;27;15;1565;806
22;22;13;1310;1473
22;22;13;1473;1310
7;18;16;2256;979
7;18;16;979;2256
21;12;4;1883;1282
21;12;4;1282;1883
17;25;10;1002;624
17;25;10;624;1002
2;8;29;1871;1884
2;8;29;1884;1871
17;5;21;1623;2382
17;5;21;2382;1623
16;5;13;2434;2855
16;5;13;2855;2434
12;13;1;1056;1143
12;13;1;1143;1056
5;6;21;2689;2469
5;6;21;2469;2689
24;9;15;721;12
24;9;15;12;721
18;26;26;2680;1139
18;26;26;1139;2680
24;6;16;173;1870
24;6;16;1870;173
12;14;0;2691;2344
12;14;0;2344;2691
26;23;19;2190;1695
26;23;19;1695;2190
20;13;24;1075;2729
20;13;24;2729;1075
24;24;4;634;2799
24;24;4;2799;634
5;25;26;2951;2520
5;25;26;2520;2951
4;6;5;386;1918
4;6;5;1918;386
22;21;14;2753;315
22;21;14;315;2753
19;13;2;1224;2581
19;13;2;2581;1224
24;25;13;663;1214
24;25;13;1214;663
16;17;25;1202;949
16;17;25;949;1202
17;21;29;796;1485
17;21;29;1485;796
11;6;11;1957;1712
11;6;11;1712;1957
19;1;2;478;586
19;1;2;586;478
16;24;27;500;540
16;24;27;540;500
19;20;19;1584;2686
19;20;19;2686;1584
16;27;19;1322;1977
16;27;19;1977;1322
0;6;26;1167;1292
0;6;26;1292;1167
22;24;22;1735;2701
22;24;22;2701;1735
7;3;21;2435;1619
7;3;21;1619;2435
19;26;18;2044;1423
19;26;18;1423;2044
15;1;25;2557;718
15;1;25;718;2557
3;22;2;1614;1749
3;22;2;1749;1614
29;13;23;2016;2540
29;13;23;2540;2016
3;24;15;834;2463
3;24;15;2463;834
9;7;8;23;383
9;7;8;383;23
25;13;9;1097;499
25;13;9;499;1097
4;23;8;1294;784
4;23;8;784;1294
24;11;13;1862;500
24;11;13;500;1862
29;20;23;746;863
29;20;23;863;746
21;23;6;799;1092
21;23;6;1092;799
0;4;16;1;460
0;4;16;460;1
7;25;15;1589;2661
7;25;15;2661;1589
1;5;4;1251;2667
1;5;4;2667;1251
28;15;12;1719;1576
28;15;12;1576;1719
20;25;29;807;533
20;25;29;533;807
5;21;21;1291;2009
5;21;21;2009;1291
12;22;14;2559;805
12;22;14;805;2559
18;6;29;2426;903
18;6;29;903;2426
22;6;28;535;2607
22;6;28;2607;535
22;2;9;1942;2723
22;2;9;2723;1942
11;16;14;568;291
11;16;14;291;568
13;7;29;137;581
13;7;29;581;137
22;0;3;923;1400
22;0;3;1400;923
27;21;17;2272;2428
27;21;17;2428;2272
20;20;9;6;586
20;20;9;586;6
24;26;0;2757;2699
24;26;0;2699;2757
1;8;24;506;454
1;8;24;454;506
23;19;4;2578;2957
23;19;4;2957;2578
21;14;6;1535;1909
21;14;6;1909;1535
9;10;14;2694;2545
9;10;14;2545;2694
9;15;1;1289;2740
9;15;1;2740;1289
18;21;27;1440;1423
18;21;27;1423;1440
28;13;27;2251;548
28;13;27;548;2251
1;21;16;345;1467
1;21;16;1467;345
7;0;11;2918;780
7;0;11;780;2918
10;28;20;1736;1534
10;28;20;1534;1736
17;14;3;2987;2685
17;14;3;2685;2987
26;11;13;321;2066
26;11;13;2066;321
4;0;20;63;2515
4;0;20;2515;63
14;29;18;2299;2620
14;29;18;2620;2299
17;9;15;2429;2852
17;9;15;2852;2429
8;28;12;986;171
8;28;12;171;986
8;19;11;1702;2482
8;19;11;2482;1702
11;3;23;1294;810
11;3;23;810;1294
27;5;13;2174;990
27;5;13;990;2174
11;17;21;532;418
11;17;21;418;532
10;23;16;2964;1963
10;23;16;1963;2964
19;26;2;2757;298
19;26;2;298;2757
4;3;13;1386;106
4;3;13;106;1386
10;19;14;1715;576
10;19;14;576;1715
17;0;29;78;514
17;0;29;514;78
0;23;11;893;2539
0;23;11;2539;893
22;28;4;1743;2805
22;28;4;2805;1743
14;20;1;2488;2044
14;20;1;2044;2488
17;10;1;884;2822
17;10;1;2822;884
21;3;19;1572;1630
21;3;19;1630;1572
1;17;20;1881;473
1;17;20;473;1881
10;14;24;2099;2221
10;14;24;2221;2099
23;5;11;195;2017
23;5;11;2017;195
17;10;21;24;5
17;10;21;5;24
9;10;17;472;557
9;10;17;557;472
19;4;1;2768;1660
19;4;1;1660;2768
17;0;25;1156;562
17;0;25;562;1156
11;6;2;2014;2898
11;6;2;2898;2014
4;2;4;1525;1365
4;2;4;1365;1525
25;4;6;1828;138
25;4;6;138;1828
6;4;28;1491;1438
6;4;28;1438;1491
0;26;26;1791;2851
0;26;26;2851;1791
14;8;1;2415;898
14;8;1;898;2415
18;5;8;207;923
18;5;8;923;207
24;3;6;328;1787
24;3;6;1787;328
6;8;3;818;814
6;8;3;814;818
17;3;24;1472;1622
17;3;24;1622;1472
11;21;26;1328;2657
11;21;26;2657;1328
0;23;1;1014;206
0;23;1;206;1014
23;22;26;744;2124
23;22;26;2124;744
4;4;28;1849;2674
4;4;28;2674;1849
6;19;14;1923;1391
6;19;14;1391;1923
8;15;3;10;1759
8;15;3;1759;10
3;24;28;2212;868
3;24;28;868;2212
6;6;13;660;1761
6;6;13;1761;660
29;4;7;1922;1375
29;4;7;1375;1922
26;14;4;1649;1267
26;14;4;1267;1649
21;14;4;1004;2828
21;14;4;2828;1004
14;20;15;1179;1069
14;20;15;1069;1179
10;25;9;410;2225
10;25;9;2225;410
17;19;0;162;2711
17;19;0;2711;162
27;23;23;1604;336
27;23;23;336;1604
29;24;28;113;2705
29;24;28;2705;113
19;9;4;2758;151
19;9;4;151;2758
28;6;29;1977;2543
28;6;29;2543;1977
5;8;3;581;2
5;8;3;2;581
18;16;13;2707;1679
18;16;13;1679;2707
8;26;10;309;1855
8;26;10;1855;309
0;24;27;891;1402
0;24;27;1402;891
23;16;5;1220;2370
23;16;5;2370;1220
14;19;24;586;2078
14;19;24;2078;586
8;21;6;1522;690
8;21;6;690;1522
11;2;9;2223;2121
11;2;9;2121;2223
11;13;27;1596;99
11;13;27;99;1596
2;24;29;2918;2008
2;24;29;2008;2918
0;22;28;241;582
0;22;28;582;241
5;20;25;2605;1076
5;20;25;1076;2605
1;2;26;752;1306
1;2;26;1306;752
5;24;17;1588;2963
5;24;17;2963;1588
8;1;25;664;2083
8;1;25;2083;664
22;23;0;1513;1722
22;23;0;1722;1513
25;22;3;1817;1203
25;22;3;1203;1817
25;0;6;671;637
25;0;6;637;671
14;17;29;810;1817
14;17;29;1817;810
15;7;12;1116;1779
15;7;12;1779;1116
7;20;20;2839;105
7;20;20;105;2839
18;27;20;1542;2728
18;27;20;2728;1542
9;8;12;645;364
9;8;12;364;645
25;29;18;1411;1776
25;29;18;1776;1411
22;23;3;1710;2353
22;23;3;2353;1710
2;8;10;1476;2055
2;8;10;2055;1476
11;22;16;2651;1432
11;22;16;1432;2651
12;0;6;2029;1696
12;0;6;1696;2029
0;12;10;1918;1564
0;12;10;1564;1918
13;20;7;2634;2303
13;20;7;2303;2634
12;27;4;1450;1955
12;27;4;1955;1450
10;0;5;1427;146
10;0;5;146;1427
24;21;4;1929;2003
24;21;4;2003;1929
26;22;27;722;905
26;22;27;905;722
3;16;3;1152;431
3;16;3;431;1152
10;6;29;1505;968
10;6;29;968;1505
9;17;12;775;2723
9;17;12;2723;775
29;14;29;609;2015
29;14;29;2015;609
20;19;3;1354;2565
20;19;3;2565;1354
12;17;7;2999;1317
12;17;7;1317;2999
17;27;4;2939;398
17;27;4;398;2939
9;9;10;1547;2134
9;9;10;2134;1547
15;26;17;209;1914
15;26;17;1914;209
15;11;23;1240;147
15;11;23;147;1240
9;22;29;841;1590
9;22;29;1590;841
7;24;4;541;1867
7;24;4;1867;541
5;5;21;698;887
5;5;21;887;698
28;13;9;118;1611
28;13;9;1611;118
8;5;11;1182;389
8;5;11;389;1182
24;5;0;717;2301
24;5;0;2301;717
21;0;19;2144;2039
21;0;19;2039;2144
21;6;18;255;1236
21;6;18;1236;255
12;25;4;38;2120
12;25;4;2120;38
0;23;26;1377;872
0;23;26;872;1377
2;10;13;1170;196
2;10;13;196;1170
25;5;7;1610;722
25;5;7;722;1610
4;28;5;1005;1972
4;28;5;1972;1005
9;13;9;2697;2032
9;13;9;2032;2697
10;10;2;654;459
10;10;2;459;654
18;26;20;2824;2002
18;26;20;2002;2824
18;3;24;2759;1062
18;3;24;1062;2759
16;25;24;751;2820
16;25;24;2820;751
6;0;25;822;2675
6;0;25;2675;822
10;13;2;1744;657
10;13;2;657;1744
7;15;24;2252;1565
7;15;24;1565;2252
1;22;14;2793;374
1;22;14;374;2793
26;22;28;1408;2431
26;22;28;2431;1408
5;14;9;1642;1977
5;14;9;1977;1642
7;11;24;2252;1121
7;11;24;1121;2252
1;20;21;369;588
1;20;21;588;369
14;18;23;844;2058
14;18;23;2058;844
13;21;15;2662;1856
13;21;15;1856;2662
9;8;9;2221;1819
9;8;9;1819;2221
15;9;14;1029;538
15;9;14;538;1029
25;3;19;2672;586
25;3;19;586;2672
1;13;5;1071;354
1;13;5;354;1071
18;12;15;1498;2540
18;12;15;2540;1498
20;19;2;1981;1880
20;19;2;1880;1981
6;28;23;1821;1940
6;28;23;1940;1821
29;23;4;837;1086
29;23;4;1086;837
21;2;4;410;2471
21;2;4;2471;410
24;28;15;1161;285
24;28;15;285;1161
25;27;20;1078;48
25;27;20;48;1078
11;28;25;2043;2693
11;28;25;2693;2043
27;18;20;1385;1049
27;18;20;1049;1385
26;13;20;2722;1006
26;13;20;1006;2722
13;14;0;975;837
13;14;0;837;975
25;28;26;516;2387
25;28;26;2387;516
26;16;21;1248;531
26;16;21;531;1248
28;14;19;978;941
28;14;19;941;978
4;28;12;1405;1393
4;28;12;1393;1405
10;8;12;2979;129
10;8;12;129;2979
27;20;24;2719;2794
27;20;24;2794;2719
22;27;25;2347;71
22;27;25;71;2347
9;29;11;2647;2834
9;29;11;2834;2647
3;18;6;871;2149
3;18;6;2149;871
19;9;2;1728;1820
19;9;2;1820;1728
20;28;14;1786;796
20;28;14;796;1786
5;23;0;997;638
5;23;0;638;997
19;13;4;2789;2520
19;13;4;2520;2789
29;4;16;405;1682
29;4;16;1682;405
16;27;11;2639;707
16;27;11;707;2639
8;25;6;993;2418
8;25;6;2418;993
29;21;13;327;119
29;21;13;119;327
15;25;21;2644;1646
15;25;21;1646;2644
4;9;13;2748;2378
4;9;13;2378;2748
29;9;16;1192;248
29;9;16;248;1192
1;29;20;1823;700
1;29;20;700;1823
6;12;28;2841;267
6;12;28;267;2841
22;19;6;1013;2205
22;19;6;2205;1013
5;14;13;2673;830
5;14;13;830;2673
13;1;27;2269;1898
13;1;27;1898;2269
17;14;18;1846;1135
17;14;18;1135;1846
18;1;12;451;851
18;1;12;851;451
6;15;18;2875;1857
6;15;18;1857;2875
20;23;0;333;798
20;23;0;798;333
9;3;10;2339;98
9;3;10;98;2339
9;12;4;2100;675
9;12;4;675;2100
13;16;3;1991;1026
13;16;3;1026;1991
8;14;28;1101;241
8;14;28;241;1101
21;4;24;713;507
21;4;24;507;713
18;1;28;2885;2535
18;1;28;2535;2885
3;17;23;1036;180
3;17;23;180;1036
25;17;23;806;1283
25;17;23;1283;806
1;0;11;131;2172
1;0;11;2172;131
21;4;15;2835;2605
21;4;15;2605;2835
28;20;29;1767;1088
28;20;29;1088;1767
2;29;21;374;1210
2;29;21;1210;374
16;23;16;1770;1308
16;23;16;1308;1770
17;3;6;1710;281
17;3;6;281;1710
20;14;22;2941;1324
20;14;22;1324;2941
2;4;22;249;179
2;4;22;179;249
16;6;6;1264;1899
16;6;6;1899;1264
28;29;12;326;940
28;29;12;940;326
0;12;0;2913;683
0;12;0;683;2913
23;7;15;1439;2997
23;7;15;2997;1439
17;5;20;134;2392
17;5;20;2392;134
22;17;28;481;1216
22;17;28;1216;481
10;3;10;2307;2469
10;3;10;2469;2307
3;20;22;1274;637
3;20;22;637;1274
25;23;11;457;2728
25;23;11;2728;457
3;21;21;530;547
3;21;21;547;530
29;2;13;471;2888
29;2;13;2888;471
23;27;17;853;975
23;27;17;975;853
8;1;10;2220;2167
8;1;10;2167;2220
25;18;16;2226;2096
25;18;16;2096;2226
26;17;6;1572;2623
26;17;6;2623;1572
1;18;24;2556;1783
1;18;24;1783;2556
8;14;15;1706;1337
8;14;15;1337;1706
15;27;17;520;700
15;27;17;700;520
3;29;17;603;498
3;29;17;498;603
10;16;9;2486;275
10;16;9;275;2486
16;9;29;897;2393
16;9;29;2393;897
27;29;10;1525;253
27;29;10;253;1525
6;22;3;1172;933
6;22;3;933;1172
14;3;28;2022;1549
14;3;28;1549;2022
26;2;21;1218;37
26;2;21;37;1218
2;9;15;1855;1936
2;9;15;1936;1855
17;12;18;1788;2639
17;12;18;2639;1788
16;20;19;63;2960
16;20;19;2960;63
4;4;27;2018;551
4;4;27;551;2018
9;16;21;2;2900
9;16;21;2900;2
13;16;21;1399;2751
13;16;21;2751;1399
24;20;17;1857;2894
24;20;17;2894;1857
11;13;17;1964;807
11;13;17;807;1964
27;0;7;2357;428
27;0;7;428;2357
14;25;27;1205;2276
14;25;27;2276;1205
6;25;14;585;605
6;25;14;605;585
22;4;7;21;565
22;4;7;565;21
9;6;15;1879;1278
9;6;15;1278;1879
11;28;28;257;422
11;28;28;422;257
20;26;9;2154;618
20;26;9;618;2154
9;8;13;2929;2086
9;8;13;2086;2929
21;14;26;1288;2718
21;14;26;2718;1288
4;11;17;1072;1970
4;11;17;1970;1072
26;5;29;863;826
26;5;29;826;863
20;17;25;2018;404
20;17;25;404;2018
21;8;20;988;2897
21;8;20;2897;988
4;24;16;1397;1522
4;24;16;1522;1397
10;1;0;816;1700
10;1;0;1700;816
14;10;16;2847;2248
14;10;16;2248;2847
13;2;19;2741;1459
13;2;19;1459;2741
2;5;19;2414;2953
2;5;19;2953;2414
6;2;8;1118;88
6;2;8;88;1118
23;23;21;2571;2838
23;23;21;2838;2571
25;20;20;1402;2855
25;20;20;2855;1402
22;15;10;2036;996
22;15;10;996;2036
19;15;28;34;827
19;15;28;827;34
1;21;24;1990;2399
1;21;24;2399;1990
20;6;14;2734;514
20;6;14;514;2734
20;7;17;1524;1382
20;7;17;1382;1524
21;7;22;2368;1831
21;7;22;1831;2368
25;29;23;1080;377
25;29;23;377;1080
10;3;20;583;1010
10;3;20;1010;583
21;9;2;455;1416
21;9;2;1416;455
18;13;19;2446;1576
18;13;19;1576;2446
18;21;13;1331;1909
18;21;13;1909;1331
25;23;17;324;1550
25;23;17;1550;324
26;0;11;2096;351
26;0;11;351;2096
20;17;9;1059;2735
20;17;9;2735;1059
17;6;1;1467;181
17;6;1;181;1467
21;13;2;2701;1457
21;13;2;1457;2701
6;0;10;459;323
6;0;10;323;459
24;23;29;1801;407
24;23;29;407;1801
25;12;4;2108;1816
25;12;4;1816;2108
6;18;15;1733;2987
6;18;15;2987;1733
15;24;14;2795;1989
15;24;14;1989;2795
12;9;25;1164;2685
12;9;25;2685;1164
20;28;22;592;2440
20;28;22;2440;592
27;20;14;1522;605
27;20;14;605;1522
11;12;13;2926;2375
11;12;13;2375;2926
8;18;3;731;1412
8;18;3;1412;731
18;18;26;635;2021
18;18;26;2021;635
15;10;17;2286;2931
15;10;17;2931;2286
14;21;27;1746;1767
14;21;27;1767;1746
21;0;29;1713;1724
21;0;29;1724;1713
2;29;25;2584;2539
2;29;25;2539;2584
10;15;10;2026;807
10;15;10;807;2026
5;20;20;2298;754
5;20;20;754;2298
18;26;20;1964;1503
18;26;20;1503;1964
6;29;21;894;2914
6;29;21;2914;894
0;27;2;683;1449
0;27;2;1449;683
14;16;17;192;1817
14;16;17;1817;192
21;11;4;2461;2084
21;11;4;2084;2461
0;10;29;1023;1006
0;10;29;1006;1023
6;1;16;647;320
6;1;16;320;647
21;7;0;657;2055
21;7;0;2055;657
0;13;7;1067;477
0;13;7;477;1067
2;23;21;2216;1842
2;23;21;1842;2216
1;4;17;1874;1330
1;4;17;1330;1874
0;4;27;318;877
0;4;27;877;318
11;29;27;2169;1075
11;29;27;1075;2169
25;5;15;647;27
25;5;15;27;647
15;9;18;798;1071
15;9;18;1071;798
21;25;5;1735;1617
21;25;5;1617;1735
6;24;0;567;1124
6;24;0;1124;567
12;29;2;1132;2563
12;29;2;2563;1132
11;15;9;1577;1179
11;15;9;1179;1577
9;2;22;1990;193
9;2;22;193;1990
0;17;19;705;407
0;17;19;407;705
6;9;24;1033;2072
6;9;24;2072;1033
9;28;23;69;1494
9;28;23;1494;69
2;7;2;2000;19
2;7;2;19;2000
28;7;27;28;1337
28;7;27;1337;28
4;6;9;2174;2598
4;6;9;2598;2174
28;6;24;208;2481
28;6;24;2481;208
29;10;14;898;2467
29;10;14;2467;898
5;9;27;1938;1249
5;9;27;1249;1938
11;22;17;419;2881
11;22;17;2881;419
9;11;25;273;2408
9;11;25;2408;273
9;8;12;2674;2195
9;8;12;2195;2674
16;13;7;1432;1887
16;13;7;1887;1432
15;21;23;206;2120
15;21;23;2120;206
26;17;29;1749;1993
26;17;29;1993;1749
8;22;28;354;2697
8;22;28;2697;354
6;4;19;130;83
6;4;19;83;130
4;26;21;614;1866
4;26;21;1866;614
24;12;29;2212;712
24;12;29;712;2212
1;8;12;1305;1388
1;8;12;1388;1305
2;0;26;957;305
2;0;26;305;957
4;13;27;2584;802
4;13;27;802;2584
25;27;26;1843;1608
25;27;26;1608;1843
8;8;3;1741;490
8;8;3;490;1741
10;8;18;2301;1159
10;8;18;1159;2301
20;28;9;677;2681
20;28;9;2681;677
29;15;0;1846;371
29;15;0;371;1846
18;22;18;284;1913
18;22;18;1913;284
14;16;0;1974;2057
14;16;0;2057;1974
9;15;28;1204;754
9;15;28;754;1204
27;5;23;129;2527
27;5;23;2527;129
12;10;6;2358;1196
12;10;6;1196;2358
23;5;24;1770;2121
23;5;24;2121;1770
8;18;18;783;1507
8;18;18;1507;783
4;20;5;2246;1947
4;20;5;1947;2246
3;25;25;1389;433
3;25;25;433;1389
18;4;24;882;2940
18;4;24;2940;882
23;15;13;247;1469
23;15;13;1469;247
25;3;21;601;2398
25;3;21;2398;601
3;19;11;157;945
3;19;11;945;157
18;9;23;1850;97
18;9;23;97;1850
3;10;3;2491;323
3;10;3;323;2491
20;26;4;2490;1672
20;26;4;1672;2490
16;11;25;1276;2221
16;11;25;2221;1276
5;16;17;89;2382
5;16;17;2382;89
11;6;6;2184;420
11;6;6;420;2184
8;14;6;519;2761
8;14;6;2761;519
20;9;29;2616;2442
20;9;29;2442;2616
1;12;2;406;318
1;12;2;318;406
27;17;8;1312;2180
27;17;8;2180;1312
7;12;14;410;1809
7;12;14;1809;410
24;28;27;491;2621
24;28;27;2621;491
10;24;10;1255;89
10;24;10;89;1255
10;20;20;2346;1712
10;20;20;1712;2346
4;26;6;2151;1946
4;26;6;1946;2151
7;19;9;1755;1082
7;19;9;1082;1755
18;23;8;2732;1086
18;23;8;1086;2732
27;21;28;1288;270
27;21;28;270;1288
8;9;15;1830;1794
8;9;15;1794;1830
6;21;11;408;2673
6;21;11;2673;408
22;13;16;1619;1211
22;13;16;1211;1619
1;8;7;1111;2953
1;8;7;2953;1111
19;6;28;1368;271
19;6;28;271;1368
25;2;20;1018;1758
25;2;20;1758;1018
5;29;13;1978;1623
5;29;13;1623;1978
13;2;4;1003;314
13;2;4;314;1003
4;5;24;2715;406
4;5;24;406;2715
10;28;13;2202;2611
10;28;13;2611;2202
26;26;28;2013;1969
26;26;28;1969;2013
13;18;16;1535;223
13;18;16;223;1535
1;17;22;869;185
1;17;22;185;869
27;18;7;547;1428
27;18;7;1428;547
29;8;19;2085;2145
29;8;19;2145;2085
19;20;18;209;2542
19;20;18;2542;209
23;11;23;1358;964
23;11;23;964;1358
17;1;12;1719;1711
17;1;12;1711;1719
5;12;12;2891;419
5;12;12;419;2891
14;7;29;2962;816
14;7;29;816;2962
16;6;28;571;2708
16;6;28;2708;571
9;6;25;1068;2286
9;6;25;2286;1068
2;10;26;2934;2179
2;10;26;2179;2934
28;14;29;2008;2287
28;14;29;2287;2008
25;14;8;2538;297
25;14;8;297;2538
17;1;6;1882;693
17;1;6;693;1882
1;23;6;1471;2795
1;23;6;2795;1471
18;12;26;1941;1146
18;12;26;1146;1941
3;6;23;2439;2297
3;6;23;2297;2439
8;23;12;400;1141
8;23;12;1141;400
23;20;11;187;973
23;20;11;973;187
17;5;26;1264;2990
17;5;26;2990;1264
2;0;29;278;2977
2;0;29;2977;278
25;19;0;1993;645
25;19;0;645;1993
8;8;3;828;2611
8;8;3;2611;828
17;14;5;497;1970
17;14;5;1970;497
19;9;0;1772;1011
19;9;0;1011;1772
18;19;18;2330;317
18;19;18;317;2330
2;29;27;2032;1525
2;29;27;1525;2032
17;5;29;1688;123
17;5;29;123;1688
12;20;9;1606;1067
12;20;9;1067;1606
13;1;14;2050;2186
13;1;14;2186;2050
1;15;21;527;450
1;15;21;450;527
16;4;15;1575;1834
16;4;15;1834;1575
24;19;23;738;597
24;19;23;597;738
19;23;5;1346;2191
19;23;5;2191;1346
28;6;0;2788;2553
28;6;0;2553;2788
27;21;28;2773;317
27;21;28;317;2773
1;16;19;1495;1380
1;16;19;1380;1495
7;15;6;961;331
7;15;6;331;961
6;27;4;2135;1133
6;27;4;1133;2135
1;13;25;2199;392
1;13;25;392;2199
26;6;4;2679;852
26;6;4;852;2679
23;6;13;479;1190
23;6;13;1190;479
14;10;3;1097;2473
14;10;3;2473;1097
14;17;2;517;2721
14;17;2;2721;517
2;24;15;2854;2991
2;24;15;2991;2854
2;10;17;1263;1275
2;10;17;1275;1263
19;22;14;704;696
19;22;14;696;704
11;5;15;1677;1995
11;5;15;1995;1677
5;25;19;460;412
5;25;19;412;460
20;12;23;250;2850
20;12;23;2850;250
23;26;16;1155;1170
23;26;16;1170;1155
26;9;12;1611;2368
26;9;12;2368;1611
7;17;22;2239;2507
7;17;22;2507;2239
1;18;16;726;1053
1;18;16;1053;726
21;15;15;62;361
21;15;15;361;62
15;14;26;885;1721
15;14;26;1721;885
24;23;10;2895;2806
24;23;10;2806;2895
18;0;12;2459;1267
18;0;12;1267;2459
0;16;25;2216;1150
0;16;25;1150;2216
15;28;8;533;1079
15;28;8;1079;533
23;2;4;688;320
23;2;4;320;688
26;14;22;2964;1805
26;14;22;1805;2964
16;6;22;507;1430
16;6;22;1430;507
10;4;2;2466;2718
10;4;2;2718;2466
0;20;14;22;1425
0;20;14;1425;22
29;4;27;1331;30
29;4;27;30;1331
19;29;22;306;1351
19;29;22;1351;306
19;9;10;1730;176
19;9;10;176;1730
24;1;21;820;2874
24;1;21;2874;820
19;24;19;1916;1097
19;24;19;1097;1916
2;23;14;1236;1795
2;23;14;1795;1236
9;19;21;1477;547
9;19;21;547;1477
26;11;28;2759;1755
26;11;28;1755;2759
20;22;20;1243;488
20;22;20;488;1243
3;7;12;2892;1703
3;7;12;1703;2892
11;13;9;1820;1040
11;13;9;1040;1820
10;6;16;118;1656
10;6;16;1656;118
17;23;14;823;1520
17;23;14;1520;823
11;29;15;608;484
11;29;15;484;608
12;11;9;1813;2894
12;11;9;2894;1813
6;11;13;2217;2009
6;11;13;2009;2217
17;25;20;2042;1924
17;25;20;1924;2042
21;6;5;948;1218
21;6;5;1218;948
7;2;10;492;1278
7;2;10;1278;492
27;9;13;26;429
27;9;13;429;26
24;14;7;1077;1532
24;14;7;1532;1077
2;28;3;2073;2441
2;28;3;2441;2073
26;15;28;1450;834
26;15;28;834;1450
23;14;23;694;1024
23;14;23;1024;694
1;12;18;1701;1989
1;12;18;1989;1701
25;14;16;2644;183
25;14;16;183;2644
15;6;13;1551;2044
15;6;13;2044;1551
15;24;3;289;947
15;24;3;947;289
7;16;12;2051;1253
7;16;12;1253;2051
0;2;20;1358;1464
0;2;20;1464;1358
20;10;17;1333;520
20;10;17;520;1333
13;3;10;137;1039
13;3;10;1039;137
10;0;10;797;1480
10;0;10;1480;797
24;16;18;2619;2767
24;16;18;2767;2619
10;5;18;2279;780
10;5;18;780;2279
16;12;4;2657;2150
16;12;4;2150;2657
13;13;12;2791;684
13;13;12;684;2791
4;20;22;259;986
4;20;22;986;259
10;23;7;445;2979
10;23;7;2979;445
19;8;22;2577;743
19;8;22;743;2577
2;0;26;73;302
2;0;26;302;73
5;17;16;1554;2086
5;17;16;2086;1554
16;11;14;54;1399
16;11;14;1399;54
14;2;25;892;2577
14;2;25;2577;892
4;17;21;194;1562
4;17;21;1562;194
14;4;7;113;1137
14;4;7;1137;113
12;11;5;393;388
12;11;5;388;393
3;5;6;2854;1683
3;5;6;1683;2854
22;18;20;1064;2205
22;18;20;2205;1064
11;27;13;2514;2556
11;27;13;2556;2514
21;19;18;904;2702
21;19;18;2702;904
21;2;10;692;2508
21;2;10;2508;692
29;27;23;23;814
29;27;23;814;23
19;26;24;808;1266
19;26;24;1266;808
29;21;1;1544;1010
29;21;1;1010;1544
22;26;1;2608;943
22;26;1;943;2608
23;22;15;2547;1631
23;22;15;1631;2547
13;22;12;1264;69
13;22;12;69;1264
14;9;26;438;1551
14;9;26;1551;438
0;0;4;2966;65
0;0;4;65;2966
22;27;28;912;324
22;27;28;324;912
6;4;21;1900;1857
6;4;21;1857;1900
27;14;10;537;2665
27;14;10;2665;537
15;21;17;365;676
15;21;17;676;365
12;10;29;1305;1778
12;10;29;1778;1305
9;17;14;531;318
9;17;14;318;531
25;29;6;1320;65
25;29;6;65;1320
4;10;20;1595;282
4;10;20;282;1595
17;13;17;2200;1490
17;13;17;1490;2200
25;9;0;197;2528
25;9;0;2528;197
27;23;18;2721;418
27;23;18;418;2721
20;5;2;201;2884
20;5;2;2884;201
6;4;18;444;2692
6;4;18;2692;444
8;8;28;927;328
8;8;28;328;927
9;16;6;252;882
9;16;6;882;252
19;21;18;2585;2876
19;21;18;2876;2585
12;1;17;237;1766
12;1;17;1766;237
3;11;13;2889;2537
3;11;13;2537;2889
5;9;9;833;855
5;9;9;855;833
13;16;21;1296;569
13;16;21;569;1296
0;8;16;2278;1005
0;8;16;1005;2278
13;8;15;2996;2987
13;8;15;2987;2996
10;21;4;1107;2252
10;21;4;2252;1107
7;18;24;263;1229
7;18;24;1229;263
0;9;10;1523;2166
0;9;10;2166;1523
12;7;23;1066;1986
12;7;23;1986;1066
13;28;27;961;1129
13;28;27;1129;961
1;13;19;381;1105
1;13;19;1105;381
9;24;4;2505;1640
9;24;4;1640;2505
25;1;20;1600;154
25;1;20;154;1600
19;3;23;689;2503
19;3;23;2503;689
27;29;9;2929;1821
27;29;9;1821;2929
5;11;20;806;2451
5;11;20;2451;806
13;18;0;2208;2659
13;18;0;2659;2208
3;6;3;632;2652
3;6;3;2652;632
29;29;16;870;1472
29;29;16;1472;870
28;1;0;190;584
28;1;0;584;190
14;8;18;2605;1644
14;8;18;1644;2605
3;0;3;2266;130
3;0;3;130;2266
19;7;5;98;2106
19;7;5;2106;98
1;15;7;2005;448
1;15;7;448;2005
23;20;29;2004;2165
23;20;29;2165;2004
27;28;20;1538;1110
27;28;20;1110;1538
18;19;9;2197;716
18;19;9;716;2197
6;25;16;2788;560
6;25;16;560;2788
14;17;21;2592;2145
14;17;21;2145;2592
10;23;7;1837;574
10;23;7;574;1837
22;20;3;1249;583
22;20;3;583;1249
14;6;14;1583;722
14;6;14;722;1583
0;27;18;1566;2834
0;27;18;2834;1566
26;21;6;2254;177
